file_name,url_punct_char_count,tag_count,whitespace_ratio,entropy,form_count,embedded_js_count,html_whitespace_ratio,script_entropy,min_link_length,external_link_count,total_script_characters,internal_link_count,url_digit_count,label
sample_09048.html,86,15,0.1311475409836065,5.333915905073333,0,0,0.0512261580381471,0.0,87,5,0,0,58,0
sample_09049.html,1112,522,0.3713310580204778,5.03187355178362,3,4,0.1303027150733381,5.201955302394963,1,90,4132,54,227,0
sample_09050.html,1799,578,0.6674665319525133,5.196209477239936,4,6,0.1585080990005488,5.319526380265225,1,217,29033,2,1057,0
sample_09051.html,893,614,0.3941962361729637,5.373702362410898,2,4,0.0750383059784934,5.3208836537092505,1,96,1588,4,195,0
sample_09052.html,635,479,0.3916193093111846,5.138430063469683,0,23,0.1581312104998229,5.363805776432017,1,22,16463,129,312,0
sample_09053.html,1800,1178,0.5239043824701195,5.832373861898942,4,18,0.055946925377015,5.383831415166088,1,224,28969,104,46,0
sample_09054.html,1096,785,0.6519738658323364,4.702736279716064,3,4,0.243465433255989,5.12389158455895,1,53,6026,123,101,0
sample_09055.html,527,91,0.172680412371134,5.284525102328444,0,17,0.0474219528488014,5.26728802362193,41,34,437390,0,431,0
sample_09056.html,993,295,0.2196426909835303,5.044605969200054,1,12,0.1194333193854982,5.293662712186306,1,82,7310,7,187,0
sample_09057.html,143,156,0.3214591539647199,4.788471146021491,0,0,0.191126592721606,0.0,6,1,0,38,0,0
sample_09058.html,973,735,0.3968300992445563,5.188527950677943,1,8,0.087844013405098,5.00146413275573,8,61,15179,20,250,0
sample_09059.html,1057,378,0.4884934028843203,5.335506260328939,2,13,0.0428299781780419,5.131744835106211,5,99,8336,6,425,0
sample_09060.html,2501,1072,0.5289071242073853,5.185838270442201,3,13,0.1184919463608567,5.39435161612557,1,269,11600,15,828,0
sample_09061.html,13,71,0.34375,5.79411200327262,1,5,0.1052020243922674,5.68439467722926,29,1,3037,1,1,0
sample_09062.html,271,141,0.4156079854809437,5.423715304141552,0,5,0.0963038318073923,5.453744133051928,1,25,2794,20,301,0
sample_09063.html,4010,2369,0.393663618966617,5.109323797243283,4,22,0.1409199070353052,5.328222858932211,1,88,20571,536,1529,0
sample_09064.html,1079,444,0.6261605679956308,5.221640045306112,1,7,0.1110428505605897,5.372403513124852,1,79,18159,61,95,0
sample_09065.html,269,547,0.4076748796374964,4.810245304771952,2,1,0.1572738333188494,5.052279602361264,1,29,1050,6,55,0
sample_09066.html,3396,2949,0.4118951820901682,5.184883012519496,5,25,0.1640942847917339,5.453922438920442,1,262,61231,213,3963,0
sample_09067.html,0,6,0.1330472103004291,5.12877294931612,0,0,0.1023102310231023,0.0,0,0,0,0,0,0
sample_09068.html,454,379,0.4318283415288332,4.818814996313288,2,7,0.2071727748691099,4.226701771140727,1,15,11771,40,280,0
sample_09069.html,552,125,0.2503770739064856,5.125623383361149,1,5,0.0129313934260459,4.923341529128702,6,80,68671,2,61,0
sample_09070.html,867,484,0.4303435114503817,5.746996538047366,1,5,0.1052035181754411,5.619309943790972,8,31,7984,108,3132,0
sample_09071.html,211,141,0.4523160762942779,5.205040548777193,1,0,0.0840292521821184,0.0,25,30,0,0,20,0
sample_09072.html,111,86,0.3677811550151976,5.789330910250533,1,3,0.0940504590472059,4.995493086250541,15,0,2991,12,207,0
sample_09073.html,1193,462,0.4307278433716933,5.2641340370774055,3,8,0.0948289983800804,5.599578511784506,5,131,9125,22,186,0
sample_09074.html,1818,720,0.3661409561360276,5.1096537112693765,2,17,0.1544887136890515,5.282926646820739,1,154,6384,105,935,0
sample_09075.html,3119,2053,0.6237293166134896,5.266708422288789,2,62,0.179370685626288,4.531401258163458,1,166,14985,382,5834,0
sample_09076.html,1003,486,0.3353375447142096,5.71964451265804,2,10,0.0802044091369518,5.485283374591925,1,94,16381,9,760,0
sample_09077.html,3311,2316,0.7191369124068842,4.95674619457578,1,5,0.1862132652506926,5.367898218236513,8,97,5032,496,758,0
sample_09078.html,107,66,0.2281984334203655,5.239657372361641,0,2,0.0966002118848117,5.305477636208238,19,9,992,8,68,0
sample_09079.html,1503,891,0.3424933589814051,5.351227239314862,2,31,0.0755449145535429,5.309955674993138,1,137,31534,58,1204,0
sample_09080.html,747,527,0.4220830070477682,4.975484590786323,0,12,0.1727725544519437,5.025422316469405,10,30,3482,130,86,0
sample_09081.html,1018,790,0.501472320376914,5.322896381939724,3,18,0.1276963286183804,5.311149267328663,1,62,11532,149,285,0
sample_09082.html,903,516,0.3952550312283137,4.679833105895783,0,1,0.2280798983951044,3.123605643514346,1,15,36,90,142,0
sample_09083.html,243,235,0.4382916053019146,5.101275952844485,1,5,0.1396592988877938,5.257587010439676,1,11,1292,39,62,0
sample_09084.html,4,33,0.2708333333333333,5.995489143551461,1,3,0.0854820271815064,5.7436466388077525,33,1,2775,0,0,0
sample_09085.html,3576,1976,0.4450336868787939,5.242326471012791,1,0,0.1433634020618556,-0.0,4,6,5,828,3766,0
sample_09086.html,3125,964,0.4407526810974406,5.420953014345951,1,39,0.0866708353407891,5.569557475926046,5,338,78706,5,855,0
sample_09087.html,973,752,0.5537521599605035,4.854595678216631,1,9,0.202633924150906,5.41544298050057,1,137,3944,71,266,0
sample_09088.html,87,45,0.316546762589928,5.026069994365726,0,0,0.0497578159401144,-0.0,19,7,3,3,21,0
sample_09089.html,910,382,0.3666302268379338,5.063059104579864,1,15,0.126137795826915,5.395719199791343,1,97,2599,28,126,0
sample_09090.html,2834,860,0.5113132376155755,5.227007100289871,1,13,0.1291700392254529,5.2638314786091245,19,305,12772,8,554,0
sample_09091.html,1664,895,0.3538394605177289,5.181877177836294,1,3,0.1165791318679967,4.962765634040361,1,4,417,213,693,0
sample_09092.html,3021,1568,0.6019352887813728,5.049805467389094,1,7,0.1642236137345719,5.4351207236733,1,62,15587,453,589,0
sample_09093.html,174,215,0.3334013466639461,5.5004669324148505,0,16,0.0454267058371656,5.498366396558193,15,17,50490,1,74,0
sample_09094.html,374,167,0.2790580658146321,5.159617280446579,0,1,0.1855226524930397,4.865296398169041,9,17,164,59,330,0
sample_09095.html,31,27,0.25,5.46132558633874,0,0,0.09,0.0,26,5,0,0,0,0
sample_09096.html,851,448,0.550554552489038,4.592892480196087,0,2,0.2419901873621126,3.723460409564839,1,14,5021,149,184,0
sample_09097.html,2167,2285,0.4527175505420451,5.068658434169985,2,14,0.1456801819555886,5.446029838759969,1,225,20807,199,1356,0
sample_09098.html,650,359,0.5004460303300624,5.420097263860086,1,10,0.0934423820951075,5.364801584069248,1,39,5442,80,100,0
sample_09099.html,1395,640,0.3646930124435936,5.235940046286745,1,20,0.0523924332344213,5.411907821664609,1,162,34773,27,197,0
sample_09100.html,593,239,0.5169082125603864,5.803164135642649,1,15,0.0253601748644438,5.769692259846643,1,42,63837,26,267,0
sample_09101.html,1411,757,0.4827633851468048,5.153665564971011,1,5,0.1298722657749026,5.348789828543199,8,118,4839,125,897,0
sample_09102.html,936,202,0.456335003579098,5.331617453349974,0,5,0.0796482144756906,5.602597571832328,9,87,4366,3,269,0
sample_09103.html,2038,1115,0.4259128801221087,5.599285015936843,1,32,0.0746925899981055,5.391611324659159,12,200,206373,1,1419,0
sample_09104.html,43,22,0.1176470588235294,5.076864566535986,1,1,0.1599535243996901,5.002252218791533,16,2,159,3,19,0
sample_09105.html,5181,1814,0.6706041706041707,5.047596890444585,3,25,0.127079204158116,4.828803554107647,7,215,55452,366,634,0
sample_09106.html,5916,4200,0.4216581670577133,4.887715816305408,1,5,0.2145043792909263,5.339370416959715,6,224,5466,1116,2939,0
sample_09107.html,463,91,0.0,5.002577111906493,0,7,0.0180767509682596,5.260485801725931,18,49,26249,1,197,0
sample_09108.html,4222,2867,0.5459992809491472,4.83679036769161,1,5,0.2084669118137475,5.312944511395221,6,97,5779,928,1273,0
sample_09109.html,1572,851,0.4971056439942113,5.212408725994596,2,5,0.1187086518456179,5.385273292501731,1,32,12620,220,656,0
sample_09110.html,672,499,0.5393792113111676,5.084837869063685,3,6,0.1163387365344751,5.264374158021926,1,32,12161,111,151,0
sample_09111.html,1700,864,0.4027715490178491,4.87854889261595,2,14,0.2356706475897678,4.2306503977734415,1,59,44147,129,1128,0
sample_09112.html,1062,558,0.5109898674980514,5.958567545690829,0,13,0.0252659471136287,5.909966850631444,1,79,215669,81,183,0
sample_09113.html,75,100,0.3955431754874652,4.997630017179283,1,1,0.1930973254910664,4.754138903095575,1,5,3043,13,38,0
sample_09114.html,1706,596,0.4099628712871287,5.253797639158771,2,11,0.0663403750678378,5.358011251335864,1,183,11827,11,449,0
sample_09115.html,4678,2917,0.5140606708403319,5.111083636482612,1,5,0.1754071134790508,5.288938669009367,8,257,6398,672,4013,0
sample_09116.html,154,126,0.4135437212360289,5.055758723750044,0,2,0.03402960076015,4.838627923463504,23,14,51900,3,48,0
sample_09117.html,2592,688,0.4688470973017171,5.051278303291687,1,11,0.1460419707110865,5.566270444138652,1,181,5764,6,692,0
sample_09118.html,1791,1130,0.3544411062321855,5.337794419144488,1,4,0.0945407820010061,5.425350551447387,1,149,19737,77,1388,0
sample_09119.html,41,17,0.2105263157894736,5.336207024675628,0,2,0.0423179565383149,5.25394627272512,19,4,1605,1,15,0
sample_09120.html,1002,719,0.3348129615431177,5.396620246721794,1,28,0.0909509844993716,5.323127042042765,1,93,12819,67,1486,0
sample_09121.html,261,308,0.2786125977768629,4.996035219717081,1,18,0.1885737897438128,4.870844519402936,1,21,21273,26,290,0
sample_09122.html,2060,813,0.4760033098882912,5.41038983896922,2,34,0.1404586697149389,5.020914082546345,5,133,139149,25,1219,0
sample_09123.html,432,744,0.5636356375544108,4.643426471580147,1,8,0.2724759386933458,5.205202937108369,1,51,3339,97,569,0
sample_09124.html,1310,486,0.4646717637753756,5.223205909315091,1,5,0.1215287464177931,5.117012366287202,1,79,3201,83,377,0
sample_09125.html,125,73,0.3121597096188748,5.056813546166645,1,7,0.0485796929466735,4.991592027371011,12,9,21382,1,62,0
sample_09126.html,975,2686,0.5847237798457311,4.762765966610562,10,16,0.2794479551381029,5.30453825573881,1,51,40711,155,300,0
sample_09127.html,1214,932,0.3843600432298903,5.492933761957069,1,37,0.0677759274147237,5.28955373940362,1,73,51415,75,1198,0
sample_09128.html,813,386,0.4402924451665312,5.470788409054035,1,7,0.0544291637172616,5.364265840184549,1,30,12836,105,204,0
sample_09129.html,1177,372,0.4170900692840646,5.287220191986579,2,9,0.0676679623709087,5.193860251648184,1,104,5842,2,704,0
sample_09130.html,80,29,0.1,5.085901640807207,0,0,0.0408593091828138,-0.0,19,0,17,16,67,0
sample_09131.html,1554,1429,0.4036216892702985,4.995837039302293,1,5,0.1650774784683478,5.330568690976706,6,84,5287,260,778,0
sample_09132.html,1284,678,0.4036319612590799,5.140478320790216,1,5,0.1292903188338463,5.320521045416705,8,105,4658,121,997,0
sample_09133.html,292,275,0.5294278675061593,5.03341463411836,2,17,0.1141931910179385,5.180180730362601,1,23,5050,49,97,0
sample_09134.html,367,383,0.4446535500427716,5.373012219573623,2,13,0.1435772168585941,5.472454540275785,1,25,2816,56,146,0
sample_09135.html,0,6,0.1884816753926701,4.540485163163908,0,0,0.1379310344827586,0.0,0,0,0,0,0,0
sample_09136.html,1122,458,0.3805121567902376,5.358522624873825,0,8,0.1081716325592902,5.348348895208487,9,101,7171,18,404,0
sample_09137.html,1518,676,0.5192144502363923,5.1958196451927225,1,5,0.171577525145688,4.327483572575875,1,96,10147,76,664,0
sample_09138.html,2416,840,0.4184223419892209,5.342251923306596,1,18,0.107831628374979,5.600370110473075,1,227,9938,54,665,0
sample_09139.html,3418,2393,0.7176788259119434,4.9498297776551645,1,5,0.1859488434914739,5.366177824058421,8,101,5073,514,721,0
sample_09140.html,2818,1181,0.525403466826061,5.1435630414395215,1,9,0.1629897842596948,5.140595442197808,10,72,12259,699,176,0
sample_09141.html,609,250,0.5049115913555993,4.975062109670511,2,4,0.1586593119710303,5.216982805881125,1,57,3576,3,81,0
sample_09142.html,0,4,0.0,4.777519555969677,0,1,0.046875,4.36023780098729,0,0,44,0,0,0
sample_09143.html,2199,764,0.4397156973216607,5.33326059556649,4,15,0.0584663652302297,5.473501901951338,1,191,14266,57,1209,0
sample_09144.html,2862,1228,0.525692492974709,5.8713339023814735,0,39,0.0301481984911232,5.672430163934304,5,166,152507,111,351,0
sample_09145.html,679,724,0.2996566155166863,5.368897608486506,1,2,0.1182529967434233,5.137336891945789,11,81,540,50,217,0
sample_09146.html,301,423,0.2727885993760013,4.8964734469412,1,2,0.1447800907810299,5.206367299516239,11,11,409,42,19,0
sample_09147.html,301,491,0.5635087719298245,5.28878583275262,2,39,0.1339261076191936,4.748137418340554,1,3,4164,122,49,0
sample_09148.html,3663,1245,0.4579115840470629,5.196445445940364,0,45,0.0483879304774827,5.357967547713162,8,216,41713,62,3666,0
sample_09149.html,1355,499,0.475387972841901,5.332844334081878,2,37,0.0659398288711013,5.544556605366335,1,92,27590,33,571,0
sample_09150.html,5109,2840,0.4827301418753502,5.031449158871372,1,8,0.1495397534585778,5.520969621622035,7,462,5471,179,5154,0
sample_09151.html,690,406,0.3654345006485084,5.415916163668663,0,9,0.0780643980973289,5.347109354627249,1,45,19301,67,294,0
sample_09152.html,3318,2074,0.4429908288723651,4.873167432580717,3,12,0.1997478889656591,5.1453235425664445,1,224,8446,178,648,0
sample_09153.html,14,15,0.1818181818181818,5.145577894512881,0,0,0.0373230373230373,-0.0,11,0,9,7,87,0
sample_09154.html,33,40,0.3796296296296296,5.3039957031404885,0,2,0.1087855297157622,6.023764586276085,24,3,378,2,10,0
sample_09155.html,1199,358,0.3564851881505204,5.917021270592553,0,31,0.044384572583243,6.02510027056317,8,93,99913,5,663,0
sample_09156.html,2218,837,0.3863860822001063,5.269227395026035,2,7,0.1357947373999171,5.207100615307844,1,181,8909,19,1042,0
sample_09157.html,1593,1200,0.4375234722892859,5.138365655067591,9,10,0.1293134874774097,5.174514574774292,1,74,25297,126,452,0
sample_09158.html,668,385,0.4277797855680038,5.40594582845985,2,17,0.1369950212562802,5.662729462350494,1,42,16963,55,403,0
sample_09159.html,479,1047,0.6596503518772092,4.5490427102926985,1,8,0.3019981474129946,5.20592321483022,1,50,3339,188,1091,0
sample_09160.html,1139,434,0.3670631450061221,5.067861107859313,1,11,0.1187849720223821,5.53124874075477,1,109,7559,9,120,0
sample_09161.html,2098,539,0.3772046719448146,5.254421193450177,0,9,0.1014948493532646,5.595938459174877,1,183,6514,8,1050,0
sample_09162.html,2544,874,0.5236924757613001,5.446199314227387,2,31,0.0793567056774821,5.154553882715204,1,214,17088,8,1887,0
sample_09163.html,1114,1375,0.5224287282931392,4.953816495178261,7,17,0.1749322032037417,5.525845705219762,8,127,7515,113,260,0
sample_09164.html,590,664,0.523884905484682,4.8625499855497205,1,3,0.175438596491228,5.319956882833145,4,77,630,39,17,0
sample_09165.html,825,319,0.4144673704414587,4.956646496972966,3,12,0.2219062664560294,4.706728149815592,1,71,15054,45,532,0
sample_09166.html,0,11,0.3064516129032258,4.630369400020747,0,1,0.2693333333333333,4.480107074418478,0,0,365,0,0,0
sample_09167.html,673,350,0.3772757183592893,5.655540967665727,0,29,0.0321979082132195,5.264709900352704,17,70,144875,2,228,0
sample_09168.html,551,504,0.4827873982891717,5.039716443023343,2,7,0.164157498552403,5.266851213965271,1,6,2576,100,340,0
sample_09169.html,57,50,0.2567567567567567,5.851475340416986,0,14,0.0871478873239436,5.90286215299991,19,8,7635,1,19,0
sample_09170.html,4229,2599,0.3947300881170331,5.243958378129245,1,17,0.0993627619631718,5.441808147193623,3,134,18833,294,4641,0
sample_09171.html,0,6,0.2,4.853420975166444,0,0,0.1372549019607843,0.0,0,0,0,0,0,0
sample_09172.html,582,197,0.3218593704030597,5.2384510305007845,0,10,0.0904648826376838,5.570682515603289,1,64,5026,2,169,0
sample_09173.html,429,181,0.4907358390682901,5.1705659629594,0,4,0.0907231313578062,5.42869590152169,1,48,1071,10,209,0
sample_09174.html,432,448,0.5382911976379405,4.900037366635102,2,4,0.1625877846350287,5.18687779953562,1,29,1956,85,64,0
sample_09175.html,882,580,0.3712924875514181,5.3383885315506445,2,26,0.1330514410231134,5.391293127937486,1,98,14160,12,687,0
sample_09176.html,4538,1805,0.7028411837370429,4.563650473906093,1,16,0.3227923761254707,5.475649908449831,1,115,16787,499,757,0
sample_09177.html,1467,765,0.4935157567111918,5.096827007424736,5,11,0.1192211011618613,5.372362824289439,9,130,11088,9,333,0
sample_09178.html,90,221,0.2719914613537312,5.0329454724884535,1,7,0.1506425777612218,5.301799731906776,1,11,3788,9,22,0
sample_09179.html,103,136,0.3442970822281167,5.137483189613909,2,0,0.1644977460236454,0.0,28,8,0,0,41,0
sample_09180.html,2197,788,0.4070119942006063,5.30457315790966,3,30,0.0958120569718821,5.447313069033958,9,215,25059,10,562,0
sample_09181.html,737,481,0.4152809382110975,5.039850607763172,1,5,0.1348915858644234,5.352157008696171,8,35,4889,96,113,0
sample_09182.html,4820,2284,0.5854460873899319,5.358880034613466,1,7,0.1047011907083236,5.399368841534054,1,409,8012,91,2605,0
sample_09183.html,989,737,0.4668149922984768,4.611868777486882,2,0,0.2463666465493336,-0.0,1,55,1,96,377,0
sample_09184.html,2702,737,0.3339669166752286,5.297302751154639,2,36,0.0834999155357846,5.429757762151959,1,152,28753,84,1255,0
sample_09185.html,2481,1027,0.4148453608247422,5.251807124995971,3,2,0.0856504649427692,5.132397840304924,1,209,4103,28,5081,0
sample_09186.html,735,498,0.3498993095512083,5.417718697805766,1,19,0.1087714028236707,5.275058069508417,1,70,16121,16,526,0
sample_09187.html,3041,1874,0.5653479919497763,5.087682734085425,4,47,0.205473580637106,5.073774060524962,8,149,74032,246,1685,0
sample_09188.html,305,252,0.2638024288192673,4.872473781069436,0,2,0.1637445843624731,4.472296896104973,1,15,1787,56,80,0
sample_09189.html,373,389,0.2694395395984566,5.300393704489196,2,1,0.1044920175313681,4.732336911614934,1,15,1433,51,230,0
sample_09190.html,43,22,0.1176470588235294,5.076864566535986,1,1,0.1599535243996901,5.002252218791533,16,2,159,3,19,0
sample_09191.html,2771,1337,0.4252891467736283,5.337783795820198,4,22,0.0879324346272535,5.391652896150594,1,263,63456,17,873,0
sample_09192.html,2751,985,0.4378551653795716,5.197105402110087,5,10,0.1114201410246124,5.5739164653910604,1,270,5886,15,3040,0
sample_09193.html,1899,1499,0.5199102842225245,5.137625447435589,2,14,0.1396361856595154,5.454860009966573,1,223,19972,119,919,0
sample_09194.html,720,414,0.6262295081967213,5.594047121546175,1,31,0.0367749121754776,5.521167054991357,1,78,456632,17,163,0
sample_09195.html,1325,750,0.3073543928923988,5.392100552882531,2,12,0.0497046134651789,5.279549066739681,9,83,147920,56,1461,0
sample_09196.html,412,304,0.4450948255677827,5.158695486417368,3,16,0.1489167412712623,5.100188749156406,7,27,29888,19,238,0
sample_09197.html,632,220,0.5530073561228905,5.399128183511752,1,16,0.0103071395565949,5.304919812498541,1,45,194923,32,249,0
sample_09198.html,1221,331,0.4155710764174198,5.242316379616087,1,10,0.0933806721462963,5.542200171854491,9,92,7408,2,475,0
sample_09199.html,835,350,0.4480213245847857,5.496794783316642,2,8,0.1071290769195851,5.278108379988342,1,61,11546,22,1332,0
sample_09200.html,112,47,0.1240310077519379,5.298911326678276,0,1,0.0719800181653042,4.895261191578961,22,2,464,18,132,0
sample_09201.html,3059,907,0.4608728132976405,5.414304679132405,1,17,0.086994193489984,5.444706426314173,1,228,10704,50,1914,0
sample_09202.html,1291,1100,0.466732158028887,5.0355389983970005,1,7,0.1788683623068675,5.393833923686961,1,63,6245,164,1029,0
sample_09203.html,1551,902,0.4255673537372476,5.384593297063359,1,8,0.2071291746481219,4.535454998769282,1,112,9834,46,1097,0
sample_09204.html,888,841,0.3686704317028812,5.252229374085701,0,4,0.1360044970488117,5.181214628939291,1,67,2106,78,375,0
sample_09205.html,2145,611,0.4815658657829328,5.706140437591407,1,33,0.0240539009900347,5.630028668474388,16,111,376004,8,2428,0
sample_09206.html,544,225,0.276553824108902,5.134653316006495,2,7,0.0500287138683822,5.355564131721252,16,59,16174,4,106,0
sample_09207.html,462,234,0.3517001229004506,5.298555845343838,1,4,0.1291936978683966,5.059978458985045,7,48,6912,17,90,0
sample_09208.html,36,14,0.3020408163265306,4.8576420842589085,0,0,0.0019524894240156,-0.0,63,0,1,4,9238,0
sample_09209.html,32,39,0.3813953488372093,5.094574575004709,0,1,0.1189851268591426,3.88422585933597,24,3,41,2,7,0
sample_09210.html,256,162,0.4323809523809523,5.293203387904069,0,0,0.1174863387978142,-0.0,1,22,3,27,41,0
sample_09211.html,1017,628,0.4750102923013586,5.154012671683852,0,7,0.1304015827288188,5.351245183345354,1,46,11147,144,280,0
sample_09212.html,3002,1879,0.5811088295687885,5.107716645371569,5,11,0.1555434653663804,5.158400609569073,1,124,16676,435,729,0
sample_09213.html,370,201,0.1701444622792937,5.28039303138326,0,35,0.0304665281573351,5.268418580251213,19,25,1009628,5,255,0
sample_09214.html,1594,949,0.5620493680549665,5.359059544632873,1,39,0.0983932791352427,5.313316817921544,1,70,32978,196,295,0
sample_09215.html,302,281,0.4771383523847063,5.002107452369718,1,11,0.1521241909581974,5.267138819960989,1,31,2221,17,78,0
sample_09216.html,625,211,0.4736570247933884,5.3308036416235565,1,9,0.1161299034501384,5.327635240233477,9,43,9317,18,875,0
sample_09217.html,2380,1581,0.5148002250984806,5.078854594273928,29,10,0.1047438175587949,5.281138702384565,1,112,11070,316,3013,0
sample_09218.html,2356,1053,0.552797833935018,5.453324570064537,0,13,0.0376884565979611,5.292036885070483,1,101,370956,89,621,0
